Post_ID,Platform,Content_Type,Likes,Comments,Shares,Saves,Followers,Ad_Spend,Impressions,Reach,Post_Hour,Day,Total_Engagement,Engagement_Rate (%),CTR (%),Cost_Per_Engagement
4722,Instagram,Image,13447,1396,1136,1051,147466,37491,95934,162272,2,Sat,17030,11.548424721630749,17.7517876873684,2.201467997651204
4723,YouTube,Carousel,13951,1654,1847,518,94412,19202,464020,162804,4,Sun,17970,19.033597424056264,3.872677901814577,1.0685587089593767
4724,Twitter,Reel,15613,1342,1578,1421,175167,42232,167679,280498,21,Sat,19954,11.391415049638345,11.900118679142887,2.1164678761150646
4725,LinkedIn,Text,5242,2058,1935,332,139425,709,438723,69323,20,Mon,9567,6.8617536309844,2.180647014175231,0.07410891606564231
4726,LinkedIn,Reel,12294,2068,952,964,182204,6992,256927,47282,16,Tue,16278,8.933942174705276,6.335651761006044,0.4295367981324487
4727,Instagram,Reel,7626,1859,353,1340,70064,33506,114362,284734,19,Mon,11178,15.953984928065768,9.774225704342351,2.9974950796206836
4728,LinkedIn,Video,19462,756,792,562,60121,26354,53540,289805,21,Sun,21572,35.88097337036976,40.29137093761673,1.2216762469868347
4729,Instagram,Video,13613,1673,1550,425,20205,13233,173016,106765,3,Mon,17261,85.42934917099728,9.976533962176909,0.766641561902555
4730,LinkedIn,Reel,12184,1247,30,1159,140700,47460,302452,46800,3,Thu,14620,10.3909026297086,4.83382487138455,3.246238030095759
4731,YouTube,Image,13449,2028,1076,640,57600,4590,406628,45165,20,Mon,17193,29.848958333333332,4.2281889097651915,0.2669691153376374
4732,Instagram,Video,15168,965,863,708,100526,28706,450615,171124,23,Thu,17704,17.611364224180807,3.9288527900757853,1.6214414821509264
4733,Instagram,Text,4695,2812,374,1290,43095,13718,364191,196860,20,Sun,9171,21.280891054646712,2.5181841396410127,1.4958019845164103
4734,YouTube,Carousel,15502,527,1042,106,98159,22471,159222,244072,6,Fri,17177,17.499159526890047,10.788082048963082,1.3082028293648484
4735,Instagram,Video,10055,1448,1640,559,130590,36486,203250,115446,7,Tue,13702,10.49238073359369,6.741451414514145,2.6628229455553933
4736,LinkedIn,Reel,18654,1041,1215,137,63844,13105,190835,297277,21,Sun,21047,32.966292838794566,11.028899310923048,0.6226540599610396
4737,LinkedIn,Image,14096,2062,1552,614,183121,40969,338749,156212,21,Sat,18324,10.006498435460706,5.409314861446086,2.235810958306047
4738,Instagram,Carousel,19505,2751,888,46,26433,5081,426048,233325,1,Sun,23190,87.73124503461582,5.44304867057233,0.21910306166451057
4739,LinkedIn,Video,1285,2169,1919,367,97060,48822,460778,52357,9,Mon,5740,5.913867710694416,1.2457191966630352,8.505574912891985
4740,Twitter,Image,3385,282,283,5,148165,42697,382463,6265,4,Tue,3955,2.669321364694766,1.0340869574311764,10.795701643489254
4741,Instagram,Image,3547,431,345,522,21684,26718,124480,31261,16,Sun,4845,22.34366353071389,3.8921915167095116,5.514551083591331
4742,YouTube,Image,10762,2322,1356,528,196393,20384,70128,246455,6,Sat,14968,7.621452903107545,21.34382842801734,1.361838588989845
4743,Twitter,Reel,4999,1491,1707,1295,126485,4545,460739,132955,1,Sun,9492,7.504447167648337,2.0601685552992044,0.47882427307206066
4744,Instagram,Text,16160,2269,1662,65,56305,5339,344597,278102,5,Sun,20156,35.797886510967054,5.849151327492694,0.26488390553681285
4745,YouTube,Image,2035,791,1933,419,198097,15353,124485,134007,9,Tue,5178,2.6138709823975126,4.159537293649837,2.9650444186944767
4746,LinkedIn,Carousel,9545,2723,611,1362,150979,26376,270382,160308,8,Sat,14241,9.432437623775492,5.266992625248722,1.8521171266062777
4747,YouTube,Video,9374,1254,1053,933,59057,28028,102051,30492,4,Sat,12614,21.35902602570398,12.360486423454939,2.2219755826859044
4748,Twitter,Carousel,10435,2426,533,497,148993,19100,468082,114858,2,Tue,13891,9.323256797299202,2.96764242162698,1.3749910013677922
4749,LinkedIn,Reel,17769,2404,430,1492,90938,4302,388081,155014,10,Wed,22095,24.296773625986937,5.693399058443985,0.19470468431771895
4750,Instagram,Reel,8645,2082,33,330,182866,1809,324074,286344,9,Thu,11090,6.064549998359454,3.4220579250418117,0.16311992786293958
4751,LinkedIn,Carousel,7579,985,960,767,73618,28917,399866,104432,15,Sat,10291,13.97891819935342,2.573612160073625,2.8099310076766106
4752,Instagram,Text,5355,1753,327,1000,77610,5830,119913,28263,19,Sat,8435,10.868444788042778,7.034266509886335,0.6911677534084173
4753,Instagram,Reel,18369,426,1881,1154,34330,18381,431480,179128,18,Sat,21830,63.58869793183805,5.059330675813479,0.8420064131928539
4754,YouTube,Reel,5162,2572,317,529,153695,48924,125124,199475,0,Sat,8580,5.58248479130746,6.857197659921358,5.702097902097902
4755,YouTube,Carousel,7166,224,588,1461,196349,48637,484969,136437,10,Tue,9439,4.80725646680146,1.9463099703280005,5.152770420595402
4756,YouTube,Reel,10812,1145,1298,242,136531,2130,443804,173414,14,Sat,13497,9.885666991379246,3.0412073798343413,0.15781284729939987
4757,Twitter,Text,16091,923,766,1486,131908,4412,280951,50102,6,Fri,19266,14.605634229917822,6.857423536488569,0.2290044638222776
4758,Twitter,Text,3122,1592,299,349,127670,10884,157784,202306,7,Mon,5362,4.199890342288713,3.3983166861025196,2.029839612085043
4759,YouTube,Text,1647,2034,660,1040,70037,35564,234097,255194,15,Sun,5381,7.683081799620201,2.298619802902216,6.609180449730533
4760,Twitter,Video,12310,437,790,1489,122314,24132,457131,227389,17,Sat,15026,12.28477525058456,3.287022757152764,1.6060162385198988
4761,LinkedIn,Text,4304,742,227,734,188987,46775,449042,20234,23,Tue,6007,3.1785255070454586,1.3377367818600487,7.7867487930747465
4762,LinkedIn,Text,7690,2756,79,881,192244,47733,422081,265473,22,Sun,11406,5.933085037764508,2.7023249091998927,4.184902682798527
4763,Twitter,Video,1468,2273,106,362,73337,22707,484385,232489,10,Sat,4209,5.739258491620873,0.8689368993672388,5.394868139700641
4764,Twitter,Image,11629,422,1560,1233,33831,30478,247896,264559,0,Tue,14844,43.87691761993438,5.987994965630748,2.0532201562921046
4765,LinkedIn,Reel,18241,2437,1657,1014,152919,6745,353955,40480,15,Sat,23349,15.268867831989485,6.596601262872399,0.28887746798578096
4766,Instagram,Text,16045,1635,1714,524,5997,45655,264289,9940,3,Mon,19918,332.1327330331833,7.53644684417437,2.292147806004619
4767,LinkedIn,Reel,9809,241,889,830,158097,37970,257407,136391,22,Sat,11769,7.444164025882843,4.572136732878282,3.2262724105701417
4768,LinkedIn,Carousel,13744,844,177,781,102915,34323,481715,73915,5,Fri,15546,15.105669727444978,3.2272194139688404,2.2078348128135854
4769,Twitter,Reel,5017,267,1032,419,69784,11882,206908,90852,10,Sat,6735,9.651209446291412,3.255069886132967,1.7642167780252414
4770,LinkedIn,Video,19968,1289,1880,785,142456,11764,113233,294869,23,Sat,23922,16.792553490200483,21.126350092287584,0.49176490260011707
4771,Twitter,Reel,11977,412,1507,132,83759,24565,480631,107360,5,Sun,14028,16.748050955718192,2.9186631740357987,1.7511405759908754
4772,Twitter,Reel,13324,2481,1688,13,53067,4443,187723,214700,9,Sun,17506,32.98848625322705,9.325442273988802,0.25379869758939794
4773,YouTube,Reel,3152,779,399,1067,16198,13583,138314,260508,5,Tue,5397,33.318928262748486,3.9019911216507364,2.516768575134334
4774,LinkedIn,Image,8482,74,1654,1400,170518,41290,408048,265605,9,Tue,11610,6.808665360841671,2.8452534995882837,3.5564168819982775
4775,Instagram,Image,17416,2247,837,294,14382,10136,196077,218268,21,Sat,20794,144.58350716172993,10.605017416627142,0.4874483023949216
4776,YouTube,Carousel,7340,959,1008,1419,29120,21223,484435,295189,22,Fri,10726,36.83379120879121,2.2141257341026144,1.97865000932314
4777,Twitter,Video,3338,182,1942,1127,171537,20342,60328,207447,4,Tue,6589,3.841153803552586,10.921959952260973,3.0872666565487936
4778,Twitter,Reel,10507,2816,171,444,31950,9876,342965,52069,8,Sun,13938,43.62441314553991,4.063971542285656,0.7085665088247955
4779,Instagram,Reel,665,2685,304,1085,130456,746,488575,133188,6,Fri,4739,3.6326424234991106,0.9699636698562145,0.15741717661954
4780,Twitter,Reel,5658,2618,122,411,100504,34952,206705,124415,16,Tue,8809,8.764825280585848,4.2616288914153015,3.967760245203769
4781,LinkedIn,Reel,16475,1260,516,629,73462,24330,251705,74947,11,Mon,18880,25.700362091965918,7.500844242267735,1.288665254237288
4782,YouTube,Image,17227,1421,616,320,20735,14052,310996,185406,10,Fri,19584,94.44899927658548,6.297187102084914,0.7175245098039216
4783,Twitter,Carousel,11203,2458,1814,1154,150295,42344,265136,288193,5,Mon,16629,11.064240327356199,6.27187556574739,2.546394852366348
4784,Twitter,Text,15274,647,1203,817,110846,32576,37890,72861,23,Mon,17941,16.18551864749292,47.350224333597254,1.8157293350426398
4785,Instagram,Video,8822,958,163,1222,107733,28606,357470,280874,10,Tue,11165,10.363584045742716,3.123339021456346,2.562113748320645
4786,LinkedIn,Reel,8853,2270,1412,904,151434,31001,161466,51118,10,Sun,13439,8.874493178546428,8.32311446372611,2.3067936602425774
4787,Twitter,Carousel,5729,2110,1255,35,117235,9210,126027,271526,13,Fri,9129,7.786923700260161,7.243685876835916,1.0088728228721657
4788,Instagram,Text,6418,2681,1963,790,44986,15079,373738,82344,15,Wed,11852,26.345974303116527,3.1712054968988967,1.2722747215659804
4789,Twitter,Carousel,401,1704,1066,1239,28409,27154,182029,116433,1,Mon,4410,15.52324967439896,2.422690889913146,6.157369614512471
4790,Instagram,Image,7606,761,467,585,121909,28687,215984,285144,1,Sun,9419,7.726254829421945,4.360971183050596,3.045652404713876
4791,Instagram,Text,8801,671,1459,305,84987,7148,66353,140905,4,Mon,11236,13.220845541082754,16.933672931141018,0.6361694553221787
4792,LinkedIn,Carousel,7062,2196,1738,1007,10814,12855,24880,67013,13,Mon,12003,110.99500647309044,48.2435691318328,1.070982254436391
4793,Twitter,Image,5529,2475,1676,892,158960,28516,86520,158382,20,Tue,10572,6.650729743331656,12.219140083217752,2.6973136587211504
4794,LinkedIn,Carousel,15966,152,108,11,27169,15473,473293,156689,9,Tue,16237,59.762965144098054,3.4306444422376834,0.9529469729629858
4795,Instagram,Carousel,7348,1915,986,82,195198,30285,29975,72758,9,Mon,10331,5.292574719003269,34.46538782318599,2.9314683960894397
4796,YouTube,Text,19929,2566,1221,1055,90918,22557,193688,212778,17,Sun,24771,27.24542994786511,12.789124777993473,0.9106212910257963
4797,Twitter,Image,2303,2707,254,1431,181199,42502,398226,275861,19,Sat,6695,3.6948327529401372,1.6812061492720214,6.348319641523525
4798,YouTube,Reel,19318,495,1041,1109,151834,14219,468027,255854,8,Tue,21963,14.465139560309284,4.6926779865264185,0.6474070026863361
4799,Twitter,Video,2579,1001,571,1434,151649,44006,447726,86927,3,Tue,5585,3.682846573337114,1.2474147134631448,7.879319606087735
4800,LinkedIn,Text,10486,1470,1884,956,25931,47125,121003,45772,16,Tue,14796,57.05911842967877,12.227796005057726,3.1849824276831575
4801,LinkedIn,Image,534,2600,601,712,196374,39965,430304,83553,20,Thu,4447,2.2645564076710767,1.0334554175652562,8.986957499437823
4802,LinkedIn,Carousel,10330,302,625,1279,80506,34470,385381,38133,1,Fri,12536,15.571510197997664,3.2528848075021863,2.7496809189534144
4803,LinkedIn,Image,1806,1653,559,240,175350,38297,216497,183724,13,Sun,4258,2.42828628457371,1.9667709021372122,8.994128698919681
4804,LinkedIn,Video,5825,2728,1416,897,194241,39984,303740,272157,21,Tue,10866,5.5940815790693,3.5774017251596764,3.6797349530646053
4805,YouTube,Video,18388,847,75,895,198847,45380,303797,175276,0,Thu,20205,10.16107861823412,6.650822753351744,2.2459787181390745
4806,LinkedIn,Reel,4059,1047,960,906,114865,40423,249216,228538,22,Thu,6972,6.069734035607017,2.797573189522342,5.797905909351693
4807,Instagram,Reel,14621,2691,1808,1475,98207,38185,499768,105436,6,Tue,20595,20.971010213121264,4.120912103215892,1.8540907987375577
4808,Instagram,Video,11243,1760,1599,755,185275,48901,369316,100878,3,Sun,15357,8.28875995142356,4.158227642452534,3.184280784007293
4809,YouTube,Text,6925,281,977,1024,142130,6324,426371,50793,8,Sat,9207,6.4778723703651595,2.15938701271897,0.6868686868686869
4810,Twitter,Text,6447,1058,442,600,74051,20257,138421,55772,2,Thu,8547,11.54204534712563,6.174641131042255,2.3700713700713703
4811,Instagram,Carousel,12941,1968,1072,281,73866,8313,24347,201940,4,Wed,16262,22.015541656513147,66.7926233211484,0.5111917353339073
4812,Twitter,Reel,2813,2379,1300,650,127179,47227,462814,271314,20,Thu,7142,5.615706995651798,1.5431685299061826,6.612573508821058
4813,YouTube,Carousel,11661,815,1930,598,104978,26052,332532,290453,23,Fri,15004,14.292518432433463,4.51204696089399,1.736336976806185
4814,Twitter,Reel,12887,1714,1042,978,191252,49417,325385,280713,9,Thu,16621,8.6906280718633,5.1081027090984525,2.973166476144636
4815,Twitter,Video,6612,1899,1399,1142,179897,24603,317286,95947,9,Tue,11052,6.143515456066527,3.483292676008396,2.226112920738328
4816,Twitter,Text,10696,892,1140,1011,79514,21762,407376,212274,3,Sun,13739,17.278718213144856,3.3725599937158792,1.5839580755513503
4817,Twitter,Text,15282,2292,1407,899,87475,18508,476074,100175,16,Sat,19880,22.72649328379537,4.175821405915887,0.9309859154929577
4818,YouTube,Video,18787,841,318,1103,151336,16815,66923,62789,20,Mon,21049,13.908785748268754,31.452564888005618,0.7988503016770393
4819,Instagram,Carousel,3321,1122,1443,893,31615,4974,310035,289821,16,Sun,6779,21.44235331330065,2.1865273275597916,0.733736539312583
4820,LinkedIn,Carousel,1182,2201,1768,956,168237,20161,106341,266067,18,Sun,6107,3.6299981573613413,5.742846127081746,3.301293597511053
4821,Twitter,Image,8737,2050,489,218,117898,29730,466662,239764,5,Wed,11494,9.7491051586965,2.4630246302463026,2.586566904471898
4822,Instagram,Reel,13223,1115,173,726,127480,12723,147830,161804,0,Thu,15237,11.952463131471603,10.307109517689238,0.8350068911202992
4823,Instagram,Carousel,13142,2646,892,1008,178794,15473,3003,45440,13,Sat,17688,9.892949427833148,589.0109890109891,0.8747738579828132
4824,YouTube,Video,14233,1604,807,1489,170952,1085,157679,136933,12,Wed,18133,10.607070990687445,11.499946093011753,0.059835658743726906
4825,Instagram,Carousel,18076,2286,250,517,86059,22579,301657,264045,2,Sun,21129,24.551761001173613,7.004312845383996,1.0686260589710823
4826,YouTube,Text,5708,1636,270,811,6701,22643,379372,223392,22,Sun,8425,125.72750335770782,2.2207753866916904,2.6875964391691394
4827,Twitter,Reel,5626,1899,853,501,64430,26670,353705,67448,1,Fri,8879,13.780847431320813,2.5102839937235832,3.003716634756166
4828,Twitter,Image,6572,1814,247,57,106016,18869,201155,23314,21,Sun,8690,8.196875943253849,4.3200517014242745,2.1713463751438433
4829,LinkedIn,Reel,2875,1230,1698,1360,60615,15771,455997,3730,6,Thu,7163,11.81720696197311,1.570843667831148,2.2017311182465447
4830,LinkedIn,Text,15928,283,1328,813,97519,41060,288816,106325,11,Thu,18352,18.81889683036126,6.354218602847488,2.2373583260680037
4831,LinkedIn,Text,12108,599,1979,613,44237,10346,42819,109498,1,Wed,15299,34.58417162104121,35.72946589130993,0.6762533498921498
4832,Instagram,Text,18074,2710,1355,425,39378,21462,474208,39324,10,Thu,22564,57.301031032556246,4.758249544503677,0.951161141641553
4833,Twitter,Text,15155,592,534,1393,156808,39970,460053,119910,15,Sun,17674,11.2711086169073,3.841731278787444,2.2615140884915697
4834,YouTube,Video,18715,977,1623,1434,142415,19432,106408,191561,4,Thu,22749,15.973738721342556,21.379031651755508,0.854191393028265
4835,LinkedIn,Image,5218,2000,851,882,20797,13174,163675,72312,16,Mon,8951,43.039861518488244,5.468764319535665,1.4717908613562731
4836,YouTube,Text,8060,2429,1771,431,58857,17183,117707,196863,2,Wed,12691,21.562430976774216,10.78185664403986,1.3539516192577417
4837,YouTube,Text,18045,1268,1008,1219,112623,29697,108376,59376,13,Tue,21540,19.125755840281293,19.875249132649294,1.3786908077994429
4838,LinkedIn,Carousel,12564,1320,346,1400,92411,5611,109777,56072,15,Sun,15630,16.913570895239744,14.23795512721244,0.3589891234804862
4839,Twitter,Image,7696,2876,1793,947,177936,46959,480297,87804,16,Tue,13312,7.481341605970686,2.7716183944517665,3.527569110576923
4840,LinkedIn,Reel,7340,581,1707,1388,177195,22393,378061,89168,18,Fri,11016,6.216879708795394,2.91381549538302,2.032770515613653
4841,YouTube,Image,5042,554,1582,934,72561,25871,452481,114766,3,Mon,8112,11.179559267375035,1.7927824593739847,3.1892258382642997
4842,LinkedIn,Image,19722,1470,1277,404,135596,5263,172550,75611,20,Wed,22873,16.868491695920234,13.255867864387133,0.23009662046954926
4843,YouTube,Image,13636,136,764,491,136177,41394,82714,181390,19,Wed,15027,11.034903104048407,18.167420267427524,2.7546416450389297
4844,YouTube,Text,1700,742,1978,65,99906,21954,346896,195195,19,Mon,4485,4.4892198666746745,1.292894700428947,4.894983277591973
4845,LinkedIn,Text,5800,426,1408,911,91379,11996,336922,68848,8,Mon,8545,9.351163834141325,2.536195321172259,1.403861907548274
4846,Instagram,Video,6171,647,802,390,24476,10805,130682,286001,10,Fri,8010,32.725935610393854,6.129382776510919,1.3489388264669164
4847,LinkedIn,Reel,10348,50,536,82,178184,9107,381510,38283,4,Tue,11016,6.182373277061914,2.8874734607218686,0.8267066085693536
4848,Instagram,Carousel,12623,796,1922,1002,53610,10467,139568,126485,10,Sat,16343,30.484984144749117,11.709704230196033,0.6404576883069204
4849,YouTube,Image,17193,306,868,480,98979,21024,480618,52203,12,Wed,18847,19.041412824942665,3.9214095185781637,1.115509099591447
4850,YouTube,Reel,19455,1630,1409,776,180302,41607,391181,241967,20,Sat,23270,12.906124169449035,5.9486529253721425,1.7880103137086378
4851,Instagram,Reel,17277,51,46,1252,46706,18679,29357,244114,1,Mon,18626,39.87924463666339,63.446537452737,1.002845484806185
4852,YouTube,Video,19583,2689,1373,784,109375,12270,255704,196454,21,Wed,24429,22.335085714285714,9.553624503331976,0.5022718899668427
4853,Instagram,Carousel,11147,42,603,1248,70032,17815,47252,66423,1,Tue,13040,18.620059401416494,27.596715482942518,1.366180981595092
4854,Instagram,Image,5865,1309,1289,1136,177992,21556,425428,153820,9,Wed,9599,5.392939008494764,2.2563159923653355,2.2456505886029796
4855,YouTube,Carousel,126,2722,310,651,155947,13887,269031,163026,12,Sat,3809,2.4424964891918406,1.4158219684720348,3.64583880283539
4856,Twitter,Video,6793,625,813,1208,73833,35129,346542,2880,4,Wed,9439,12.784256362331206,2.723767970404742,3.72168661934527
4857,Instagram,Text,19585,957,866,1196,188201,23925,429072,123756,10,Mon,22604,12.01056317447835,5.268113510086885,1.0584409838966555
4858,LinkedIn,Reel,6709,1557,1268,522,70744,12324,7040,168675,14,Mon,10056,14.214633043084927,142.8409090909091,1.2255369928400954
4859,LinkedIn,Image,9414,169,683,204,155772,723,484288,244941,4,Mon,10470,6.721361990601649,2.1619366988238404,0.06905444126074499
